gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,costat,mkvaltq
001230,20170930,2017,3,INDL,C,D,STD,ALK,USD,2017Q3,2017Q3,A,9410.7265
001230,20171231,2017,4,INDL,C,D,STD,ALK,USD,2017Q4,2017Q4,A,9046.2141
001230,20180331,2018,1,INDL,C,D,STD,ALK,USD,2018Q1,2018Q1,A,7642.7660
001230,20180630,2018,2,INDL,C,D,STD,ALK,USD,2018Q2,2018Q2,A,7440.2896
001230,20180930,2018,3,INDL,C,D,STD,ALK,USD,2018Q3,2018Q3,A,8494.6385
001230,20181231,2018,4,INDL,C,D,STD,ALK,USD,2018Q4,2018Q4,A,7496.3549
001230,20190331,2019,1,INDL,C,D,STD,ALK,USD,2019Q1,2019Q1,A,6931.0445
001230,20190630,2019,2,INDL,C,D,STD,ALK,USD,2019Q2,2019Q2,A,7882.5316
001230,20190930,2019,3,INDL,C,D,STD,ALK,USD,2019Q3,2019Q3,A,8001.9750
001230,20191231,2019,4,INDL,C,D,STD,ALK,USD,2019Q4,2019Q4,A,8333.2500
001230,20200331,2020,1,INDL,C,D,STD,ALK,USD,2020Q1,2020Q1,A,3489.9950
001230,20200630,2020,2,INDL,C,D,STD,ALK,USD,2020Q2,2020Q2,A,4483.1501
001230,20200930,2020,3,INDL,C,D,STD,ALK,USD,2020Q3,2020Q3,A,4529.7024
001300,20100331,2010,1,INDL,C,D,STD,HON,USD,2010Q1,2010Q1,A,34685.0591
001300,20100630,2010,2,INDL,C,D,STD,HON,USD,2010Q2,2010Q2,A,30139.3563
001300,20100930,2010,3,INDL,C,D,STD,HON,USD,2010Q3,2010Q3,A,34280.8016
001300,20101231,2010,4,INDL,C,D,STD,HON,USD,2010Q4,2010Q4,A,41624.2800
001300,20110331,2011,1,INDL,C,D,STD,HON,USD,2011Q1,2011Q1,A,46992.2477
001300,20110630,2011,2,INDL,C,D,STD,HON,USD,2011Q2,2011Q2,A,46624.7058
001300,20110930,2011,3,INDL,C,D,STD,HON,USD,2011Q3,2011Q3,A,33964.2533
001300,20111231,2011,4,INDL,C,D,STD,HON,USD,2011Q4,2011Q4,A,42104.9450
001300,20120331,2012,1,INDL,C,D,STD,HON,USD,2012Q1,2012Q1,A,47569.0001
001300,20120630,2012,2,INDL,C,D,STD,HON,USD,2012Q2,2012Q2,A,43586.9730
001300,20120930,2012,3,INDL,C,D,STD,HON,USD,2012Q3,2012Q3,A,46806.4770
001300,20121231,2012,4,INDL,C,D,STD,HON,USD,2012Q4,2012Q4,A,49684.3160
001300,20130331,2013,1,INDL,C,D,STD,HON,USD,2013Q1,2013Q1,A,59284.1744
001300,20130630,2013,2,INDL,C,D,STD,HON,USD,2013Q2,2013Q2,A,62269.4436
001300,20130930,2013,3,INDL,C,D,STD,HON,USD,2013Q3,2013Q3,A,65159.1629
001300,20131231,2013,4,INDL,C,D,STD,HON,USD,2013Q4,2013Q4,A,71615.8060
001300,20140331,2014,1,INDL,C,D,STD,HON,USD,2014Q1,2014Q1,A,72642.2112
001300,20140630,2014,2,INDL,C,D,STD,HON,USD,2014Q2,2014Q2,A,72737.4648
001300,20140930,2014,3,INDL,C,D,STD,HON,USD,2014Q3,2014Q3,A,72895.2672
001300,20141231,2014,4,INDL,C,D,STD,HON,USD,2014Q4,2014Q4,A,78157.4240
001300,20150331,2015,1,INDL,C,D,STD,HON,USD,2015Q1,2015Q1,A,81539.8572
001300,20150630,2015,2,INDL,C,D,STD,HON,USD,2015Q2,2015Q2,A,79716.2711
001300,20150930,2015,3,INDL,C,D,STD,HON,USD,2015Q3,2015Q3,A,72976.7308
001300,20151231,2015,4,INDL,C,D,STD,HON,USD,2015Q4,2015Q4,A,79790.3280
001300,20160331,2016,1,INDL,C,D,STD,HON,USD,2016Q1,2016Q1,A,85394.9858
001300,20160630,2016,2,INDL,C,D,STD,HON,USD,2016Q2,2016Q2,A,88504.9800
001300,20160930,2016,3,INDL,C,D,STD,HON,USD,2016Q3,2016Q3,A,88856.1538
001300,20161231,2016,4,INDL,C,D,STD,HON,USD,2016Q4,2016Q4,A,88138.6800
001300,20170331,2017,1,INDL,C,D,STD,HON,USD,2017Q1,2017Q1,A,95193.1461
001300,20170630,2017,2,INDL,C,D,STD,HON,USD,2017Q2,2017Q2,A,101376.2420
001300,20170930,2017,3,INDL,C,D,STD,HON,USD,2017Q3,2017Q3,A,107980.7920
001300,20171231,2017,4,INDL,C,D,STD,HON,USD,2017Q4,2017Q4,A,115158.0240
001300,20180331,2018,1,INDL,C,D,STD,HON,USD,2018Q1,2018Q1,A,107938.8543
001300,20180630,2018,2,INDL,C,D,STD,HON,USD,2018Q2,2018Q2,A,106973.1146
001300,20180930,2018,3,INDL,C,D,STD,HON,USD,2018Q3,2018Q3,A,123183.9232
001300,20181231,2018,4,INDL,C,D,STD,HON,USD,2018Q4,2018Q4,A,96394.7520
001300,20190331,2019,1,INDL,C,D,STD,HON,USD,2019Q1,2019Q1,A,115652.7586
001300,20190630,2019,2,INDL,C,D,STD,HON,USD,2019Q2,2019Q2,A,125618.9017
001300,20190930,2019,3,INDL,C,D,STD,HON,USD,2019Q3,2019Q3,A,120898.9836
001300,20191231,2019,4,INDL,C,D,STD,HON,USD,2019Q4,2019Q4,A,125864.7000
001300,20200331,2020,1,INDL,C,D,STD,HON,USD,2020Q1,2020Q1,A,93900.2439
001300,20200630,2020,2,INDL,C,D,STD,HON,USD,2020Q2,2020Q2,A,101470.8040
001300,20200930,2020,3,INDL,C,D,STD,HON,USD,2020Q3,2020Q3,A,115504.5325
001327,20100331,2010,2,INDL,C,D,STD,SWKS,USD,2010Q1,2010Q2,A,2755.1628
001327,20100630,2010,3,INDL,C,D,STD,SWKS,USD,2010Q2,2010Q3,A,2983.2304
001327,20100930,2010,4,INDL,C,D,STD,SWKS,USD,2010Q3,2010Q4,A,3726.0362
001327,20101231,2011,1,INDL,C,D,STD,SWKS,USD,2010Q4,2011Q1,A,5295.5766
001327,20110331,2011,2,INDL,C,D,STD,SWKS,USD,2011Q1,2011Q2,A,6024.5856
001327,20110630,2011,3,INDL,C,D,STD,SWKS,USD,2011Q2,2011Q3,A,4277.8189
001327,20110930,2011,4,INDL,C,D,STD,SWKS,USD,2011Q3,2011Q4,A,3347.4926
001327,20111231,2012,1,INDL,C,D,STD,SWKS,USD,2011Q4,2012Q1,A,3048.0137
001327,20120331,2012,2,INDL,C,D,STD,SWKS,USD,2012Q1,2012Q2,A,5240.4216
001327,20120630,2012,3,INDL,C,D,STD,SWKS,USD,2012Q2,2012Q3,A,5201.4821
001327,20120930,2012,4,INDL,C,D,STD,SWKS,USD,2012Q3,2012Q4,A,4530.4938
001327,20121231,2013,1,INDL,C,D,STD,SWKS,USD,2012Q4,2013Q1,A,3896.0369
001327,20130331,2013,2,INDL,C,D,STD,SWKS,USD,2013Q1,2013Q2,A,4208.9775
001327,20130630,2013,3,INDL,C,D,STD,SWKS,USD,2013Q2,2013Q3,A,4108.7530
001327,20130930,2013,4,INDL,C,D,STD,SWKS,USD,2013Q3,2013Q4,A,4667.4360
001327,20131231,2014,1,INDL,C,D,STD,SWKS,USD,2013Q4,2014Q1,A,5389.2720
001327,20140331,2014,2,INDL,C,D,STD,SWKS,USD,2014Q1,2014Q2,A,7106.2880
001327,20140630,2014,3,INDL,C,D,STD,SWKS,USD,2014Q2,2014Q3,A,8884.8320
001327,20140930,2014,4,INDL,C,D,STD,SWKS,USD,2014Q3,2014Q4,A,10983.0600
001327,20141231,2015,1,INDL,C,D,STD,SWKS,USD,2014Q4,2015Q1,A,13873.0680
001327,20150331,2015,2,INDL,C,D,STD,SWKS,USD,2015Q1,2015Q2,A,18773.3900
001327,20150630,2015,3,INDL,C,D,STD,SWKS,USD,2015Q2,2015Q3,A,19883.1000
001327,20150930,2015,4,INDL,C,D,STD,SWKS,USD,2015Q3,2015Q4,A,16025.1630
001327,20151231,2016,1,INDL,C,D,STD,SWKS,USD,2015Q4,2016Q1,A,14720.6280
001327,20160331,2016,2,INDL,C,D,STD,SWKS,USD,2016Q1,2016Q2,A,14816.5800
001327,20160630,2016,3,INDL,C,D,STD,SWKS,USD,2016Q2,2016Q3,A,11865.0000
001327,20160930,2016,4,INDL,C,D,STD,SWKS,USD,2016Q3,2016Q4,A,14078.2860
001327,20161231,2017,1,INDL,C,D,STD,SWKS,USD,2016Q4,2017Q1,A,13797.1680
001327,20170331,2017,2,INDL,C,D,STD,SWKS,USD,2017Q1,2017Q2,A,18077.3100
001327,20170630,2017,3,INDL,C,D,STD,SWKS,USD,2017Q2,2017Q3,A,17626.0150
001327,20170930,2017,4,INDL,C,D,STD,SWKS,USD,2017Q3,2017Q4,A,18657.8900
001327,20171231,2018,1,INDL,C,D,STD,SWKS,USD,2017Q4,2018Q1,A,17318.8800
001327,20180331,2018,2,INDL,C,D,STD,SWKS,USD,2018Q1,2018Q2,A,18257.3460
001327,20180630,2018,3,INDL,C,D,STD,SWKS,USD,2018Q2,2018Q3,A,17368.0050
001327,20180930,2018,4,INDL,C,D,STD,SWKS,USD,2018Q3,2018Q4,A,16091.9540
001327,20181231,2019,1,INDL,C,D,STD,SWKS,USD,2018Q4,2019Q1,A,11668.1820
001327,20190331,2019,2,INDL,C,D,STD,SWKS,USD,2019Q1,2019Q2,A,14244.2960
001327,20190630,2019,3,INDL,C,D,STD,SWKS,USD,2019Q2,2019Q3,A,13259.5320
001327,20190930,2019,4,INDL,C,D,STD,SWKS,USD,2019Q3,2019Q4,A,13480.4250
001327,20191231,2020,1,INDL,C,D,STD,SWKS,USD,2019Q4,2020Q1,A,20610.0400
001327,20200331,2020,2,INDL,C,D,STD,SWKS,USD,2020Q1,2020Q2,A,14971.1500
001327,20200630,2020,3,INDL,C,D,STD,SWKS,USD,2020Q2,2020Q3,A,21365.4060
001327,20200930,2020,4,INDL,C,D,STD,SWKS,USD,2020Q3,2020Q4,A,24094.8000
001380,20100331,2010,1,INDL,C,D,STD,HES,USD,2010Q1,2010Q1,A,20537.6045
001380,20100630,2010,2,INDL,C,D,STD,HES,USD,2010Q2,2010Q2,A,16532.6628
001380,20100930,2010,3,INDL,C,D,STD,HES,USD,2010Q3,2010Q3,A,19420.7426
001380,20101231,2010,4,INDL,C,D,STD,HES,USD,2010Q4,2010Q4,A,25846.1037
001380,20110331,2011,1,INDL,C,D,STD,HES,USD,2011Q1,2011Q1,A,28949.8419
001380,20110630,2011,2,INDL,C,D,STD,HES,USD,2011Q2,2011Q2,A,25409.5783
001380,20110930,2011,3,INDL,C,D,STD,HES,USD,2011Q3,2011Q3,A,17831.1540
001380,20111231,2011,4,INDL,C,D,STD,HES,USD,2011Q4,2011Q4,A,19310.6368
001380,20120331,2012,1,INDL,C,D,STD,HES,USD,2012Q1,2012Q1,A,20137.9685
001380,20120630,2012,2,INDL,C,D,STD,HES,USD,2012Q2,2012Q2,A,14838.6964
001380,20120930,2012,3,INDL,C,D,STD,HES,USD,2012Q3,2012Q3,A,18347.9048
001380,20121231,2012,4,INDL,C,D,STD,HES,USD,2012Q4,2012Q4,A,18087.3229
001380,20130331,2013,1,INDL,C,D,STD,HES,USD,2013Q1,2013Q1,A,24583.5698
001380,20130630,2013,2,INDL,C,D,STD,HES,USD,2013Q2,2013Q2,A,22832.7325
001380,20130930,2013,3,INDL,C,D,STD,HES,USD,2013Q3,2013Q3,A,26108.0505
001380,20131231,2013,4,INDL,C,D,STD,HES,USD,2013Q4,2013Q4,A,27001.0620
001380,20140331,2014,1,INDL,C,D,STD,HES,USD,2014Q1,2014Q1,A,26041.5590
001380,20140630,2014,2,INDL,C,D,STD,HES,USD,2014Q2,2014Q2,A,30430.9253
001380,20140930,2014,3,INDL,C,D,STD,HES,USD,2014Q3,2014Q3,A,28198.7561
001380,20141231,2014,4,INDL,C,D,STD,HES,USD,2014Q4,2014Q4,A,21100.3397
001380,20150331,2015,1,INDL,C,D,STD,HES,USD,2015Q1,2015Q1,A,19504.6163
001380,20150630,2015,2,INDL,C,D,STD,HES,USD,2015Q2,2015Q2,A,19198.4390
001380,20150930,2015,3,INDL,C,D,STD,HES,USD,2015Q3,2015Q3,A,14322.0158
001380,20151231,2015,4,INDL,C,D,STD,HES,USD,2015Q4,2015Q4,A,13867.5101
001380,20160331,2016,1,INDL,C,D,STD,HES,USD,2016Q1,2016Q1,A,16675.2554
001380,20160630,2016,2,INDL,C,D,STD,HES,USD,2016Q2,2016Q2,A,19032.1074
001380,20160930,2016,3,INDL,C,D,STD,HES,USD,2016Q3,2016Q3,A,16977.2180
001380,20161231,2016,4,INDL,C,D,STD,HES,USD,2016Q4,2016Q4,A,19716.2177
001380,20170331,2017,1,INDL,C,D,STD,HES,USD,2017Q1,2017Q1,A,15326.7304
001380,20170630,2017,2,INDL,C,D,STD,HES,USD,2017Q2,2017Q2,A,13943.8163
001380,20170930,2017,3,INDL,C,D,STD,HES,USD,2017Q3,2017Q3,A,14899.4851
001380,20171231,2017,4,INDL,C,D,STD,HES,USD,2017Q4,2017Q4,A,14955.6134
001380,20180331,2018,1,INDL,C,D,STD,HES,USD,2018Q1,2018Q1,A,15593.7441
001380,20180630,2018,2,INDL,C,D,STD,HES,USD,2018Q2,2018Q2,A,20046.1303
001380,20180930,2018,3,INDL,C,D,STD,HES,USD,2018Q3,2018Q3,A,21205.7897
001380,20181231,2018,4,INDL,C,D,STD,HES,USD,2018Q4,2018Q4,A,11803.1175
001380,20190331,2019,1,INDL,C,D,STD,HES,USD,2019Q1,2019Q1,A,18326.8446
001380,20190630,2019,2,INDL,C,D,STD,HES,USD,2019Q2,2019Q2,A,19355.8572
001380,20190930,2019,3,INDL,C,D,STD,HES,USD,2019Q3,2019Q3,A,18428.6189
001380,20191231,2019,4,INDL,C,D,STD,HES,USD,2019Q4,2019Q4,A,20374.0436
001380,20200331,2020,1,INDL,C,D,STD,HES,USD,2020Q1,2020Q1,A,10228.3614
001380,20200630,2020,2,INDL,C,D,STD,HES,USD,2020Q2,2020Q2,A,15913.1306
001380,20200930,2020,3,INDL,C,D,STD,HES,USD,2020Q3,2020Q3,A,12568.6616
001440,20100331,2010,1,INDL,C,D,STD,AEP,USD,2010Q1,2010Q1,A,16367.2639
001440,20100630,2010,2,INDL,C,D,STD,AEP,USD,2010Q2,2010Q2,A,15483.8448
001440,20100930,2010,3,INDL,C,D,STD,AEP,USD,2010Q3,2010Q3,A,17391.8854
001440,20101231,2010,4,INDL,C,D,STD,AEP,USD,2010Q4,2010Q4,A,17299.4359
001440,20110331,2011,1,INDL,C,D,STD,AEP,USD,2011Q1,2011Q1,A,16927.0083
001440,20110630,2011,2,INDL,C,D,STD,AEP,USD,2011Q2,2011Q2,A,18170.3134
001440,20110930,2011,3,INDL,C,D,STD,AEP,USD,2011Q3,2011Q3,A,18358.6794
001440,20111231,2011,4,INDL,C,D,STD,AEP,USD,2011Q4,2011Q4,A,19970.2041
001440,20120331,2012,1,INDL,C,D,STD,AEP,USD,2012Q1,2012Q1,A,18681.5934
001440,20120630,2012,2,INDL,C,D,STD,AEP,USD,2012Q2,2012Q2,A,19344.6372
001440,20120930,2012,3,INDL,C,D,STD,AEP,USD,2012Q3,2012Q3,A,21320.3910
001440,20121231,2012,4,INDL,C,D,STD,AEP,USD,2012Q4,2012Q4,A,20728.3102
001440,20130331,2013,1,INDL,C,D,STD,AEP,USD,2013Q1,2013Q1,A,23635.1526
001440,20130630,2013,2,INDL,C,D,STD,AEP,USD,2013Q2,2013Q2,A,21795.9933
001440,20130930,2013,3,INDL,C,D,STD,AEP,USD,2013Q3,2013Q3,A,21122.5910
001440,20131231,2013,4,INDL,C,D,STD,AEP,USD,2013Q4,2013Q4,A,22798.6970
001440,20140331,2014,1,INDL,C,D,STD,AEP,USD,2014Q1,2014Q1,A,24725.1196
001440,20140630,2014,2,INDL,C,D,STD,AEP,USD,2014Q2,2014Q2,A,27247.2701
001440,20140930,2014,3,INDL,C,D,STD,AEP,USD,2014Q3,2014Q3,A,25542.5417
001440,20141231,2014,4,INDL,C,D,STD,AEP,USD,2014Q4,2014Q4,A,29716.4894
001440,20150331,2015,1,INDL,C,D,STD,AEP,USD,2015Q1,2015Q1,A,27558.5063
001440,20150630,2015,2,INDL,C,D,STD,AEP,USD,2015Q2,2015Q2,A,25984.3276
001440,20150930,2015,3,INDL,C,D,STD,AEP,USD,2015Q3,2015Q3,A,27907.1154
001440,20151231,2015,4,INDL,C,D,STD,AEP,USD,2015Q4,2015Q4,A,28613.6583
001440,20160331,2016,1,INDL,C,D,STD,AEP,USD,2016Q1,2016Q1,A,32618.5352
001440,20160630,2016,2,INDL,C,D,STD,AEP,USD,2016Q2,2016Q2,A,34460.6597
001440,20160930,2016,3,INDL,C,D,STD,AEP,USD,2016Q3,2016Q3,A,31572.6349
001440,20161231,2016,4,INDL,C,D,STD,AEP,USD,2016Q4,2016Q4,A,30958.1875
001440,20170331,2017,1,INDL,C,D,STD,AEP,USD,2017Q1,2017Q1,A,33008.6266
001440,20170630,2017,2,INDL,C,D,STD,AEP,USD,2017Q2,2017Q2,A,34167.9164
001440,20170930,2017,3,INDL,C,D,STD,AEP,USD,2017Q3,2017Q3,A,34546.9821
001440,20171231,2017,4,INDL,C,D,STD,AEP,USD,2017Q4,2017Q4,A,36196.8814
001440,20180331,2018,1,INDL,C,D,STD,AEP,USD,2018Q1,2018Q1,A,33781.3981
001440,20180630,2018,2,INDL,C,D,STD,AEP,USD,2018Q2,2018Q2,A,34135.1948
001440,20180930,2018,3,INDL,C,D,STD,AEP,USD,2018Q3,2018Q3,A,34950.7154
001440,20181231,2018,4,INDL,C,D,STD,AEP,USD,2018Q4,2018Q4,A,36865.2060
001440,20190331,2019,1,INDL,C,D,STD,AEP,USD,2019Q1,2019Q1,A,41324.5950
001440,20190630,2019,2,INDL,C,D,STD,AEP,USD,2019Q2,2019Q2,A,43455.6416
001440,20190930,2019,3,INDL,C,D,STD,AEP,USD,2019Q3,2019Q3,A,46276.8638
001440,20191231,2019,4,INDL,C,D,STD,AEP,USD,2019Q4,2019Q4,A,46703.9122
001440,20200331,2020,1,INDL,C,D,STD,AEP,USD,2020Q1,2020Q1,A,39606.7358
001440,20200630,2020,2,INDL,C,D,STD,AEP,USD,2020Q2,2020Q2,A,39502.3160
001440,20200930,2020,3,INDL,C,D,STD,AEP,USD,2020Q3,2020Q3,A,40566.4403
001447,20100331,2010,1,INDL,C,D,STD,AXP,USD,2010Q1,2010Q1,A,49388.2200
001447,20100630,2010,2,INDL,C,D,STD,AXP,USD,2010Q2,2010Q2,A,47719.4000
001447,20100930,2010,3,INDL,C,D,STD,AXP,USD,2010Q3,2010Q3,A,50604.1200
001447,20101231,2010,4,INDL,C,D,STD,AXP,USD,2010Q4,2010Q4,A,51375.2400
001447,20110331,2011,1,INDL,C,D,STD,AXP,USD,2011Q1,2011Q1,A,54330.4000
001447,20110630,2011,2,INDL,C,D,STD,AXP,USD,2011Q2,2011Q2,A,61678.1000
001447,20110930,2011,3,INDL,C,D,STD,AXP,USD,2011Q3,2011Q3,A,52488.1000
001447,20111231,2011,4,INDL,C,D,STD,AXP,USD,2011Q4,2011Q4,A,54905.8800
001447,20120331,2012,1,INDL,C,D,STD,AXP,USD,2012Q1,2012Q1,A,67464.7600
001447,20120630,2012,2,INDL,C,D,STD,AXP,USD,2012Q2,2012Q2,A,66301.1900
001447,20120930,2012,3,INDL,C,D,STD,AXP,USD,2012Q3,2012Q3,A,63796.9200
001447,20121231,2012,4,INDL,C,D,STD,AXP,USD,2012Q4,2012Q4,A,63515.4000
001447,20130331,2013,1,INDL,C,D,STD,AXP,USD,2013Q1,2013Q1,A,74071.0800
001447,20130630,2013,2,INDL,C,D,STD,AXP,USD,2013Q2,2013Q2,A,81039.8400
001447,20130930,2013,3,INDL,C,D,STD,AXP,USD,2013Q3,2013Q3,A,80881.9200
001447,20131231,2013,4,INDL,C,D,STD,AXP,USD,2013Q4,2013Q4,A,96536.7200
001447,20140331,2014,1,INDL,C,D,STD,AXP,USD,2014Q1,2014Q1,A,95341.7700
001447,20140630,2014,2,INDL,C,D,STD,AXP,USD,2014Q2,2014Q2,A,99234.0200
001447,20140930,2014,3,INDL,C,D,STD,AXP,USD,2014Q3,2014Q3,A,90603.9000
001447,20141231,2014,4,INDL,C,D,STD,AXP,USD,2014Q4,2014Q4,A,95179.9200
001447,20150331,2015,1,INDL,C,D,STD,AXP,USD,2015Q1,2015Q1,A,79369.9200
001447,20150630,2015,2,INDL,C,D,STD,AXP,USD,2015Q2,2015Q2,A,77875.4400
001447,20150930,2015,3,INDL,C,D,STD,AXP,USD,2015Q3,2015Q3,A,73018.0500
001447,20151231,2015,4,INDL,C,D,STD,AXP,USD,2015Q4,2015Q4,A,67393.9500
001447,20160331,2016,1,INDL,C,D,STD,AXP,USD,2016Q1,2016Q1,A,58391.4000
001447,20160630,2016,2,INDL,C,D,STD,AXP,USD,2016Q2,2016Q2,A,56203.0000
001447,20160930,2016,3,INDL,C,D,STD,AXP,USD,2016Q3,2016Q3,A,58724.6800
001447,20161231,2016,4,INDL,C,D,STD,AXP,USD,2016Q4,2016Q4,A,66968.3200
001447,20170331,2017,1,INDL,C,D,STD,AXP,USD,2017Q1,2017Q1,A,70803.4500
001447,20170630,2017,2,INDL,C,D,STD,AXP,USD,2017Q2,2017Q2,A,74552.4000
001447,20170930,2017,3,INDL,C,D,STD,AXP,USD,2017Q3,2017Q3,A,78790.6600
001447,20171231,2017,4,INDL,C,D,STD,AXP,USD,2017Q4,2017Q4,A,85307.2900
001447,20180331,2018,1,INDL,C,D,STD,AXP,USD,2018Q1,2018Q1,A,80220.8000
001447,20180630,2018,2,INDL,C,D,STD,AXP,USD,2018Q2,2018Q2,A,84378.0000
001447,20180930,2018,3,INDL,C,D,STD,AXP,USD,2018Q3,2018Q3,A,90942.4600
001447,20181231,2018,4,INDL,C,D,STD,AXP,USD,2018Q4,2018Q4,A,80736.0400
001447,20190331,2019,1,INDL,C,D,STD,AXP,USD,2019Q1,2019Q1,A,91484.1000
001447,20190630,2019,2,INDL,C,D,STD,AXP,USD,2019Q2,2019Q2,A,102702.0800
001447,20190930,2019,3,INDL,C,D,STD,AXP,USD,2019Q3,2019Q3,A,97107.8800
001447,20191231,2019,4,INDL,C,D,STD,AXP,USD,2019Q4,2019Q4,A,100836.9000
001447,20200331,2020,1,INDL,C,D,STD,AXP,USD,2020Q1,2020Q1,A,68916.0500
001447,20200630,2020,2,INDL,C,D,STD,AXP,USD,2020Q2,2020Q2,A,76636.0000
001447,20200930,2020,3,INDL,C,D,STD,AXP,USD,2020Q3,2020Q3,A,80701.2500
001449,20100331,2010,1,INDL,C,D,STD,AFL,USD,2010Q1,2010Q1,A,25484.9204
001449,20100630,2010,2,INDL,C,D,STD,AFL,USD,2010Q2,2010Q2,A,20087.7132
001449,20100930,2010,3,INDL,C,D,STD,AFL,USD,2010Q3,2010Q3,A,24357.6852
001449,20101231,2010,4,INDL,C,D,STD,AFL,USD,2010Q4,2010Q4,A,26502.9702
001449,20110331,2011,1,INDL,C,D,STD,AFL,USD,2011Q1,2011Q1,A,24678.0279
001449,20110630,2011,2,INDL,C,D,STD,AFL,USD,2011Q2,2011Q2,A,21802.6876
001449,20110930,2011,3,INDL,C,D,STD,AFL,USD,2011Q3,2011Q3,A,16309.0331
001449,20111231,2011,4,INDL,C,D,STD,AFL,USD,2011Q4,2011Q4,A,20172.5706
001449,20120331,2012,1,INDL,C,D,STD,AFL,USD,2012Q1,2012Q1,A,21498.6234
001449,20120630,2012,2,INDL,C,D,STD,AFL,USD,2012Q2,2012Q2,A,19936.8049
001449,20120930,2012,3,INDL,C,D,STD,AFL,USD,2012Q3,2012Q3,A,22442.5051
001449,20121231,2012,4,INDL,C,D,STD,AFL,USD,2012Q4,2012Q4,A,24848.7923
001449,20130331,2013,1,INDL,C,D,STD,AFL,USD,2013Q1,2013Q1,A,24242.6205
001449,20130630,2013,2,INDL,C,D,STD,AFL,USD,2013Q2,2013Q2,A,27015.3384
001449,20130930,2013,3,INDL,C,D,STD,AFL,USD,2013Q3,2013Q3,A,28869.3629
001449,20131231,2013,4,INDL,C,D,STD,AFL,USD,2013Q4,2013Q4,A,30688.7884
001449,20140331,2014,1,INDL,C,D,STD,AFL,USD,2014Q1,2014Q1,A,28621.9251
001449,20140630,2014,2,INDL,C,D,STD,AFL,USD,2014Q2,2014Q2,A,28196.1375
001449,20140930,2014,3,INDL,C,D,STD,AFL,USD,2014Q3,2014Q3,A,26241.5668
001449,20141231,2014,4,INDL,C,D,STD,AFL,USD,2014Q4,2014Q4,A,27028.9651
001449,20150331,2015,1,INDL,C,D,STD,AFL,USD,2015Q1,2015Q1,A,27765.6817
001449,20150630,2015,2,INDL,C,D,STD,AFL,USD,2015Q2,2015Q2,A,26784.3774
001449,20150930,2015,3,INDL,C,D,STD,AFL,USD,2015Q3,2015Q3,A,24854.4697
001449,20151231,2015,4,INDL,C,D,STD,AFL,USD,2015Q4,2015Q4,A,25420.3620
001449,20160331,2016,1,INDL,C,D,STD,AFL,USD,2016Q1,2016Q1,A,26215.9174
001449,20160630,2016,2,INDL,C,D,STD,AFL,USD,2016Q2,2016Q2,A,29593.8984
001449,20160930,2016,3,INDL,C,D,STD,AFL,USD,2016Q3,2016Q3,A,29324.4693
001449,20161231,2016,4,INDL,C,D,STD,AFL,USD,2016Q4,2016Q4,A,28244.3760
001449,20170331,2017,1,INDL,C,D,STD,AFL,USD,2017Q1,2017Q1,A,28823.3048
001449,20170630,2017,2,INDL,C,D,STD,AFL,USD,2017Q2,2017Q2,A,30761.2023
001449,20170930,2017,3,INDL,C,D,STD,AFL,USD,2017Q3,2017Q3,A,32057.4863
001449,20171231,2017,4,INDL,C,D,STD,AFL,USD,2017Q4,2017Q4,A,34274.1399
001449,20180331,2018,1,INDL,C,D,STD,AFL,USD,2018Q1,2018Q1,A,33947.1263
001449,20180630,2018,2,INDL,C,D,STD,AFL,USD,2018Q2,2018Q2,A,33094.0814
001449,20180930,2018,3,INDL,C,D,STD,AFL,USD,2018Q3,2018Q3,A,35919.7289
001449,20181231,2018,4,INDL,C,D,STD,AFL,USD,2018Q4,2018Q4,A,34410.8302
001449,20190331,2019,1,INDL,C,D,STD,AFL,USD,2019Q1,2019Q1,A,37324.3500
001449,20190630,2019,2,INDL,C,D,STD,AFL,USD,2019Q2,2019Q2,A,40584.8867
001449,20190930,2019,3,INDL,C,D,STD,AFL,USD,2019Q3,2019Q3,A,38462.0016
001449,20191231,2019,4,INDL,C,D,STD,AFL,USD,2019Q4,2019Q4,A,38447.3497
001449,20200331,2020,1,INDL,C,D,STD,AFL,USD,2020Q1,2020Q1,A,24597.3997
001449,20200630,2020,2,INDL,C,D,STD,AFL,USD,2020Q2,2020Q2,A,25722.1052
001449,20200930,2020,3,INDL,C,D,STD,AFL,USD,2020Q3,2020Q3,A,25574.9149
001487,20100331,2010,1,INDL,C,D,STD,AIG,USD,2010Q1,2010Q1,A,22804.6665
001487,20100630,2010,2,INDL,C,D,STD,AIG,USD,2010Q2,2010Q2,A,23034.3674
001487,20100930,2010,3,INDL,C,D,STD,AIG,USD,2010Q3,2010Q3,A,26155.3585
001487,20101231,2010,4,INDL,C,D,STD,AIG,USD,2010Q4,2010Q4,A,40062.7827
001487,20110331,2011,1,INDL,C,D,STD,AIG,USD,2011Q1,2011Q1,A,63136.7408
001487,20110630,2011,2,INDL,C,D,STD,AIG,USD,2011Q2,2011Q2,A,55648.1872
001487,20110930,2011,3,INDL,C,D,STD,AIG,USD,2011Q3,2011Q3,A,41687.6595
001487,20111231,2011,4,INDL,C,D,STD,AIG,USD,2011Q4,2011Q4,A,44006.2472
